SK_ID_CURR,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,AGE,PHONE_CHANGE_YEARS,YEARS_EMPLOYED,CREDIT_PERCENT_INCOME,ANNUITY_CREDIT_PERCENT_INCOME,CREDIT_REFUND_TIME,DAYS_EMPLOYED_PERCENT,INCOME_PER_PERSON,FLAG_CG_ratio,DAYS_ID_4200,NAME_CONTRACT_TYPE_,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Group of people,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Cleaning staff,OCCUPATION_TYPE_Cooking staff,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE_Security staff,OCCUPATION_TYPE_Waiters/barmen staff,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY
100211,0.0,0.0,1.0,0.1578947368421052,0.0017042197712575,0.1751011235955056,0.1870507390288054,0.1582491582491582,0.0822925032540363,0.9762735519888344,0.9230234820063916,0.0989010989010989,1.0,1.0,0.0,0.5,0.5,0.6086956521739131,1.0,1.0,0.0,0.5015169788246147,0.6726154950659687,0.3438467071866772,0.9846,1.0,0.0,0.3541666666666666,0.0833333333333333,0.0204081632653061,0.0902757717934199,0.152572770255311,0.1858620787660719,0.0320706754928811,0.001067400063467,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100213,1.0,0.0,1.0,0.1052631578947368,0.0002038908529946,0.0582921348314606,0.070106680258001,0.0460157126823793,0.4297958957600598,0.9724354501046754,0.2994303181881339,0.0989010989010989,1.0,0.0,0.0,0.5,0.5,0.4347826086956521,0.0,0.0,0.0,0.5755209943080056,0.5793757282421894,0.6502403209642657,0.9771,1.0,0.0,0.3541666666666666,0.5833333333333333,0.0816326530612244,0.1532033231559811,0.2772681710158092,0.1592468685761667,0.1267950875238521,0.0002307892029117,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100214,1.0,0.0,0.0,0.0526315789473684,0.0015118699099417,0.0976359550561797,0.1036397827729837,0.079685746352413,0.4468553546207316,0.924808094905792,0.953174934000278,0.0989010989010989,1.0,0.0,1.0,0.0,0.0,0.6086956521739131,0.0,0.0,0.0,0.5015169788246147,0.5850662624479209,0.5844431673865969,0.9816,1.0,0.0,0.1458333333333332,0.0,0.0,0.0585604585909418,0.0968743414989345,0.1946378360794,0.0150392769751797,0.0016443730707465,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100216,1.0,0.0,1.0,0.0,0.000550120603363,0.0056179775280898,0.0184537513840313,0.0067340067340067,0.2481237364645933,0.5925505931612002,0.5400861470056968,0.0989010989010989,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.0,0.0,0.0,0.6511272198528688,0.8297700957393342,0.5844431673865969,0.9876,1.0,0.0,0.6875,0.0,0.5510204081632653,0.0203118877833848,0.0511773459733535,0.0544815279293457,0.6878862437347082,0.001067400063467,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100217,1.0,0.0,1.0,0.0,0.001319520048626,0.0523595505617977,0.0911615318371148,0.0460157126823793,0.0646653188955661,0.7622557571528261,0.412949840211199,0.0989010989010989,1.0,0.0,0.0,0.5,0.5,0.6086956521739131,0.0,0.0,0.0,0.5453180068823713,0.4578199477360599,0.4780689171208561,0.9518,1.0,0.0,0.3333333333333332,0.0833333333333333,0.0816326530612244,0.0384379524813252,0.0967729032026178,0.0542543038409278,0.1413400863677472,0.0045292381071438,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100218,0.0,1.0,0.0,0.0,0.0026659690778362,0.2075101123595505,0.1838345137875885,0.180695847362514,1.0,0.6808269364968597,0.3890509934695011,0.0329670329670329,1.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.7018309766712219,0.8765023712801056,0.3773528521921953,0.9876,0.0,0.0,0.3125,0.0833333333333333,0.0204081632653061,0.0706229382173633,0.0999825640124854,0.2636078249823966,0.0233703108713165,0.0085680491581002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100219,0.0,0.0,0.0,0.0526315789473684,0.0024736192165205,0.5505617977528089,0.3184414488831086,0.5510662177328844,0.4468553546207316,0.997208653175157,0.6119216340141725,0.0989010989010989,1.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.3930990455375672,0.8109452400500622,0.5844431673865969,0.995,1.0,0.0,0.2083333333333332,0.25,0.0816326530612244,0.1945635301534883,0.1825232611694899,0.5072509199728852,0.1858597776018934,0.0026059947495456,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100220,1.0,0.0,0.0,0.0,0.0017042197712575,0.2486853932584269,0.1116539833740487,0.2166105499438832,0.0488520867373771,0.949973831123517,0.42503821036543,0.0989010989010989,1.0,0.0,0.0,0.5,0.5,0.2608695652173913,0.0,0.0,0.0,0.5015169788246147,0.7325601954328222,0.679423407963606,0.9816,1.0,0.0,0.4166666666666666,0.4166666666666666,0.0204081632653061,0.1259773049383256,0.0934552967340284,0.6981114318027967,0.0171245989259535,0.0056831841217028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100221,1.0,0.0,0.0,0.0,0.0017042197712575,0.1595640449438202,0.2949260971194573,0.1470258136924803,0.0877759007449666,0.6892445917655268,0.3495901069890231,0.0989010989010989,1.0,0.0,1.0,0.5,0.5,0.3913043478260869,0.0,0.0,0.0,0.5015169788246147,0.6929347071683631,0.8238809260200336,0.9791,1.0,0.0,0.9166666666666664,0.1666666666666666,0.673469387755102,0.0827375094582885,0.2371562323703769,0.0212097939199747,0.6892385728680991,0.0056831841217028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100224,1.0,1.0,0.0,0.1052631578947368,0.0017042197712575,0.3024719101123595,0.1362414102181057,0.2143658810325476,0.2686172422387756,0.6455425680390787,0.6579130193136029,0.0769230769230769,1.0,0.0,0.0,0.5,0.5,0.3913043478260869,0.0,0.0,0.0,0.5015169788246147,0.7001547619120602,0.3846082042212485,0.9826,1.0,0.0,0.375,0.0,0.3265306122448979,0.1520733866553303,0.1127339320385212,0.6988589238647072,0.5515262894801477,0.0013558865671067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100225,0.0,1.0,1.0,0.1052631578947368,0.0011271701873102,0.1685393258426966,0.1037803827835287,0.1694725028058361,0.4218477387908831,0.9338799720865316,0.3586216479088508,0.0769230769230769,1.0,0.0,1.0,0.5,0.5,0.4347826086956521,0.0,1.0,1.0,0.5015169788246147,0.8446533792794455,0.7098092907952157,0.9816,1.0,0.0,0.375,0.3333333333333333,0.2448979591836734,0.1244734840604857,0.124754288126465,0.4609811449022771,0.438093161969326,0.0009231568116471,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100226,1.0,0.0,1.0,0.1052631578947368,0.0007424704646787,0.0561797752808988,0.0449920033744002,0.0572390572390572,0.1297045058018762,0.9847348220516398,0.70862859524802,0.0989010989010989,1.0,0.0,0.0,0.5,0.5,0.6956521739130435,0.0,0.0,0.0,0.4082320346296978,0.744529212851626,0.5844431673865969,0.9945,0.0,0.0,0.3333333333333332,0.0,0.0408163265306122,0.0652863340263947,0.0825275213255489,0.3210045024900725,0.0686856525634287,0.0006346703080074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100227,0.0,0.0,1.0,0.0,0.0022812693552047,0.244629213483146,0.2098806657410499,0.2143658810325476,0.081932482206652,0.7981071179344033,0.6276226205363346,0.0989010989010989,1.0,1.0,1.0,0.5,0.5,0.6086956521739131,1.0,1.0,0.0,0.4284291049296461,0.742568760559072,0.3319265114014477,0.9816,1.0,0.0,0.125,0.25,0.0204081632653061,0.095361553462746,0.1310977676362027,0.2778369188609267,0.0328974286098001,0.0074141031435412,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100228,1.0,0.0,1.0,0.0526315789473684,0.000819410409205,0.2640449438202247,0.1186664088999806,0.2648709315375981,0.1297045058018762,0.780268667131891,0.3566763929415033,0.0989010989010989,1.0,1.0,1.0,0.5,0.5,0.5652173913043478,0.0,0.0,0.0,0.781337940136043,0.4782113789771955,0.4760940171474269,0.9806,1.0,0.0,0.3541666666666666,0.0833333333333333,0.0204081632653061,0.2472031738241589,0.1833788790722936,0.6984187983929813,0.0403066372780328,0.0009520054620111,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100229,1.0,0.0,0.0,0.0,0.0011271701873102,0.1247168539325842,0.054939454120459,0.1032547699214365,0.1364895178487357,0.4848220516399162,0.790885091010143,0.0989010989010989,1.0,0.0,0.0,0.5,0.5,0.7391304347826086,0.0,0.0,0.0,0.5015169788246147,0.7497223534227508,0.8497240231080533,0.9816,1.0,0.0,0.5833333333333333,0.0,0.2857142857142857,0.0940995731969382,0.0700465095997768,0.6948068022134244,0.3841749046800074,0.0019328595743862,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100230,1.0,0.0,1.0,0.0,0.0009348203259945,0.0898876404494382,0.0713545053515879,0.0909090909090909,0.1133235481458902,0.7038991625959525,0.6394330971238016,0.0989010989010989,1.0,1.0,0.0,0.5,0.5,0.4782608695652174,0.0,0.0,0.0,0.6527787869052041,0.4345536946917835,0.2018702253981796,0.9816,0.0,0.0,0.6458333333333333,0.0833333333333333,0.0408163265306122,0.081640678114762,0.1031979666127106,0.3210045024900725,0.0602226072674119,0.0016443730707465,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100231,0.0,1.0,0.0,0.0526315789473684,0.0007040004924156,0.2165393258426966,0.1105116082883706,0.1863075196408529,0.2540086958929906,0.8743893928820655,0.8054745032652494,0.0989010989010989,1.0,0.0,0.0,0.5,0.5,0.3913043478260869,0.0,1.0,1.0,0.5015169788246147,0.5816390914098033,0.9315114098719256,0.9816,0.0,0.0,0.5833333333333333,0.0,0.1632653061224489,0.2301017794502736,0.1929995678047134,0.5928378940006225,0.2228408384345251,0.0008366108605552,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100233,1.0,0.0,0.0,0.0,0.0016272798267312,0.1584696629213483,0.105239107892933,0.1414141414141413,0.1478301808413415,0.5756280530355896,0.7393358343754342,0.0989010989010989,1.0,0.0,0.0,0.5,0.5,0.4347826086956521,0.0,0.0,0.0,0.5015169788246147,0.2357704075708818,0.6813467047798659,0.9826,1.0,0.0,0.6041666666666665,0.5,0.0408163265306122,0.0856372709513567,0.0921163112226488,0.4148343484663152,0.0524420663925208,0.0026829244838495,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100234,1.0,0.0,1.0,0.0,0.0003577707420472,0.0337078651685393,0.0274170020562751,0.0347923681257014,0.0384807111800382,0.734036985345429,0.9769348339585938,0.0989010989010989,1.0,0.0,0.0,1.0,1.0,0.5217391304347826,0.0,0.0,0.0,0.5015169788246147,0.6829546767920754,0.8014370516323052,0.9752,0.0,0.0,0.5208333333333333,0.0,0.0408163265306122,0.0725549313990024,0.0917143858976207,0.3210045024900725,0.0455053209320549,0.0016443730707465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100235,1.0,0.0,0.0,0.0,0.0009348203259945,0.0798741573033707,0.0700891052566829,0.0684624017957351,0.2260101359771801,0.7991974877878576,0.4804779769348339,0.0989010989010989,1.0,0.0,0.0,0.5,0.5,0.5217391304347826,1.0,0.0,1.0,0.5015169788246147,0.5909805123978389,0.2443696994175843,0.9762,1.0,0.0,0.4791666666666666,0.1666666666666666,0.0204081632653061,0.073543460641677,0.1015443309897377,0.2757263752436577,0.0404192961382887,0.0016443730707465,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100236,0.0,1.0,0.0,0.0,0.0007424704646787,0.0668584269662921,0.0717587303819047,0.0572390572390572,0.3928798914398072,0.772636078157711,0.4073919688759204,0.2307692307692307,1.0,0.0,0.0,0.5,0.5,0.6956521739130435,0.0,1.0,1.0,0.5015169788246147,0.5036472804740649,0.5844431673865969,0.9816,0.0,0.0,0.8958333333333333,0.0,0.1020408163265306,0.0756484464407842,0.1245023055553453,0.1966845009992995,0.1121963064231849,0.0013558865671067,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100237,1.0,0.0,1.0,0.1052631578947368,0.0010117602705208,0.3104494382022471,0.1398970104922758,0.2704826038159371,0.1478301808413415,0.97208653175157,0.5532860914269835,0.0989010989010989,1.0,1.0,1.0,0.5,0.5,0.4782608695652174,1.0,1.0,0.0,0.5015169788246147,0.639808674988314,0.2429923827347297,0.9995,1.0,0.0,0.3541666666666666,0.0833333333333333,0.0204081632653061,0.2437360781156103,0.1807121364395672,0.6988938618602112,0.027933002538075,0.0008366108605552,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100238,0.0,1.0,0.0,0.1052631578947368,0.0009348203259945,0.1839999999999999,0.188122814109211,0.1582491582491582,0.4915948932399124,0.8871249127704116,0.8329859663748784,0.2307692307692307,1.0,0.0,0.0,0.5,0.5,0.5217391304347826,0.0,1.0,1.0,0.4546113935289628,0.7551273335443287,0.7319971867778031,0.9816,0.0,0.0,0.3125,0.0833333333333333,0.0816326530612244,0.1577428926059643,0.2557917871548248,0.2027339952693034,0.1404408882018793,0.0007789135598272,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100239,1.0,0.0,0.0,0.0526315789473684,0.0017042197712575,0.3591089887640449,0.1941334645600098,0.3277216610549943,0.1364895178487357,0.736566643405443,0.4827011254689454,0.0989010989010989,1.0,0.0,0.0,0.5,0.5,0.6521739130434783,0.0,0.0,0.0,0.9017701348045922,0.8857637075927007,0.1459735424460605,0.9816,1.0,0.0,0.7083333333333333,0.4166666666666666,0.1020408163265306,0.1795525007374079,0.1581262298891285,0.5543499661586603,0.1154570186784098,0.0018366974065063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100240,0.0,0.0,0.0,0.1052631578947368,0.0009348203259945,0.1361640449438202,0.103692507776938,0.1088664421997755,0.245631283059625,0.738093161200279,0.4304571349173266,0.0989010989010989,1.0,0.0,1.0,1.0,0.5,0.3478260869565217,0.0,0.0,0.0,0.2477116007811627,0.7351250450105344,0.1352970865899384,0.9816,1.0,0.0,0.25,0.0,0.2244897959183673,0.1190612345382894,0.1454575436442413,0.3395670925656414,0.4521344578727816,0.0007789135598272,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100242,0.0,1.0,0.0,0.0,0.000550120603363,0.0142022471910112,0.0345524525914339,0.0123456790123456,0.0672131601539782,0.6774685973482204,0.4043351396415172,0.1208791208791209,1.0,1.0,0.0,0.5,0.5,0.5217391304347826,0.0,0.0,0.0,0.5015169788246147,0.8401339242715853,0.4256230613595313,0.9816,0.0,0.0,0.75,0.5,0.4081632653061224,0.0307241535196453,0.0827342257784205,0.0368444624496077,0.4820845653629728,0.001067400063467,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
